YEAR,CONAME,SALES,ROEPER,ROA,MKTVAL,GVKEY,TICKER,EXEC_FULLNAME,TITLEANN,SALARY,BONUS,TDC1,RSTKGRNT,OPTION_AWARDS_BLK_VALUE,Majority_Independent,Nom,CG,Comp,Audit
2001,SOUTHTRUST CORP,3741.789,13.993,1.137,8454.039000000001,009880,SOTR,"Wallace D. Malone, Jr.",CEO,976.042,2080.061,7663.598,0,2337.029,1,0,0,0,0
2002,SOUTHTRUST CORP,3326.407,14.043,1.285,8619.073,009880,SOTR,"Wallace D. Malone, Jr.","chairman, president & CEO",1000,2546.522,8257.438,0,2382.682,1,0,0,0,0
2003,SOUTHTRUST CORP,3046.797,16.175,1.358,10863.623,009880,SOTR,"Wallace D. Malone, Jr.","chairman, president & CEO",1000,4910.075,11841.939,0,2459.626,1,0,0,0,0
2003,SIMON PROPERTY GROUP INC,2413.298,9.551,1.809,8716.647000000001,029389,SPG,David E. Simon,CEO,800,0,2222.968,1407.25,0,0,0,0,0,0
2004,SIMON PROPERTY GROUP INC,2722.864,8.413,1.365,14344.065,029389,SPG,David E. Simon,CEO,800,0,814.179,0,0,1,0,0,0,0
2005,SIMON PROPERTY GROUP INC,3248.66,7.644,1.168,17213.32,029389,SPG,David E. Simon,CEO,800,0,2901.393,2087,0,1,0,0,0,0
2000,STAPLES INC,10673.671,3.385,1.497,7502.398,015521,SPLS,Thomas G. Stemberg,chairman & CEO,710.117,243.624,7274.083,1418.75,4820.126,1,0,0,0,0
2001,STAPLES INC,10744.373,12.899,6.474,8410.662,015521,SPLS,Thomas G. Stemberg,chairman,728.533,182.198,4999.491,1365,2676.745,1,0,0,0,0
2002,STAPLES INC,11596.075,16.778,7.797,8080.013,015521,SPLS,"Ronald L. Sargent, M.B.A.",president & CEO,852.5,1034.797,6341.239,1353.99,3064.757,1,0,0,0,0
2003,STAPLES INC,13181.222,13.383,7.538,13175.862,015521,SPLS,"Ronald L. Sargent, M.B.A.",president & CEO,1000,1354.666,16060.641,10501.965,3168.453,1,0,0,0,0
2004,STAPLES INC,14448.378,17.214,10.018,16301.344,015521,SPLS,"Ronald L. Sargent, M.B.A.",chairman & CEO,1000,1734.734,10626.417,2968.995,4761.935,1,0,0,0,0
2005,STAPLES INC,16078.852,18.855,10.87,17341.257,015521,SPLS,"Ronald L. Sargent, M.B.A.",chairman & CEO,1033,1326.481,10588.779,3258,4711.756,1,0,0,0,0
2002,SPSS INC,209.3,-6.005,-3.176,240.124,028758,SPSS,Jack Noonan,president & CEO,310,159.125,1239.065,55.8,714.14,1,0,0,0,0
2003,SPSS INC,208.367,7.785,4.067,310.88,028758,SPSS,Jack Noonan,president & CEO,320,223.313,1127.087,0,583.274,1,0,0,0,0
2004,SPSS INC,224.074,4.315,2.355,275.045,028758,SPSS,Jack Noonan,president & CEO,345,86.25,1817.319,0,1385.569,1,0,0,0,0
2005,SPSS INC,236.063,9.827,5.918,556.647,028758,SPSS,Jack Noonan,president & CEO,357.242,966.954,1324.696,0,0,1,0,0,0,0
2000,SPIRE INC,566.128,9.143000000000001,2.777,408.237,006547,SR,Douglas H. Yaeger,"chairman, president & CEO",363.333,0,458.426,0,0,1,0,0,1,0
2001,SPIRE INC,1002.109,10.547,3.114,453.072,006547,SR,Douglas H. Yaeger,"chairman, president & CEO",386.667,0,494.414,0,0,1,0,0,1,0
2002,SPIRE INC,755.239,7.809,2.063,439.857,006547,SR,Douglas H. Yaeger,"chairman, president & CEO",419.4,25,564.02,0,0,1,0,0,1,0
2003,SPIRE INC,1050.33,11.564,2.879,514.324,006547,SR,Douglas H. Yaeger,"chairman, president & CEO",457.15,159.3,836.241,0,109.361,1,0,0,1,1
2004,SPIRE INC,1250.32,10.131,2.85,613.216,006547,SR,Douglas H. Yaeger,"chairman, president & CEO",477.308,226.3,936.7089999999999,0,121.581,1,0,0,1,1
2005,SPIRE INC,1597.032,10.932,2.893,686.9690000000001,006547,SR,Douglas H. Yaeger,"chairman, president & CEO",498.333,305,1066.865,0,147.693,1,0,0,1,0
2004,STERICYCLE INC,516.228,15.782,9.372,2068.485,063527,SRCL,Mark C. Miller,president & CEO,308.477,290.452,2189.655,0,1582.113,1,0,0,0,0
2005,STERICYCLE INC,609.457,12.874,6.41,2597.962,063527,SRCL,Mark C. Miller,president & CEO,297.052,167.092,1760.266,0,1287.509,1,0,0,0,0
2002,SURMODICS INC,29.488,11.138,10.092,566.427,066588,SRDX,Dale R. Olseth,chairman & CEO,171.661,37.794,213.136,0,0,1,0,0,1,0
2003,SURMODICS INC,42.627,16.183,14.248,467.835,066588,SRDX,Dale R. Olseth,chairman & CEO,182.539,57.6,563.524,0,319.767,1,0,0,1,0
2004,SURMODICS INC,49.738,7.868,6.773,416.195,066588,SRDX,Dale R. Olseth,chairman & CEO,192.612,0,475.99,0,279.424,1,1,0,1,0
2005,SURMODICS INC,62.381,-7.134,-6.638,715.842,066588,SRDX,Dale R. Olseth,chairman,213.217,43.875,926.677,0,665.322,1,1,0,0,0
2000,SEMPRA ENERGY,7037,17.201,2.748,4754.834,008272,SRE,Stephen L. Baum,"chairman, president & CEO",913.321,1560,5826.812,0,2944.671,1,0,0,0,0
2001,SEMPRA ENERGY,8029,19.242,3.418,5086.662,008272,SRE,Stephen L. Baum,"chairman, president & CEO",975,1950,5913.582,0,2491.342,1,0,0,0,0
2002,SEMPRA ENERGY,6020,20.354,3.238,4845.01,008272,SRE,Stephen L. Baum,"chairman, president & CEO",1017.984,1660,6569.705,0,2964.751,1,0,0,0,0
2003,SEMPRA ENERGY,7887,17.866,3.158,6800.654,008272,SRE,Stephen L. Baum,"chairman, president & CEO",1053.739,2159.4,4958.312,0,1005.77,1,0,0,0,1
2004,SEMPRA ENERGY,9410,18.911,3.891,8560.709000000001,008272,SRE,Stephen L. Baum,chairman & CEO,1090.563,2183.4,4743.483,0,928.96,1,1,1,0,1
2005,SEMPRA ENERGY,11737,15.081,3.18,11527.871,008272,SRE,Stephen L. Baum,chairman & CEO,1128.526,3000,5717.22,0,707.463,1,1,1,0,0
2000,SENSORMATIC ELECTRONICS,1100,7.736,3.421,1218.005,009602,SRM,Per-Olof Loof,pres. & CEO,409.791,685.08,4583.54,0,2780.828,1,1,1,1,0
2000,STRIDE RITE CORP,548.3339999999999,10.094,7.147,247.582,010109,SRR,David M. Chamberlain,chairman & CEO,600.006,0,665.6130000000001,0,0,1,0,0,0,0
2001,STRIDE RITE CORP,529.147,7.244,5.431,278.349,010109,SRR,David M. Chamberlain,chairman & CEO,600.023,0,604.953,0,0,1,0,0,0,0
2002,STRIDE RITE CORP,532.4,9.531000000000001,7.203,336.857,010109,SRR,David M. Chamberlain,chairman & CEO,630.024,0,847.6420000000001,0,212.966,1,0,0,0,0
2003,STRIDE RITE CORP,550.124,9.521000000000001,7.383,454.446,010109,SRR,David M. Chamberlain,chairman & CEO,675.026,189.97,1191.085,0,321.262,1,0,0,0,0
2004,STRIDE RITE CORP,558.324,10.392,7.985,404.871,010109,SRR,David M. Chamberlain,chairman & CEO,701.277,150.082,1180.787,0,324.901,1,0,0,0,0
2005,STRIDE RITE CORP,588.164,9.212,5.598,498.075,010109,SRR,David M. Chamberlain,chairman & CEO,724.835,227.615,1145.542,0,188.315,1,0,0,0,0
2002,SUNRISE SENIOR LIVING INC,505.912,12.285,5.127,553.902,062967,SRZ,Paul J. Klaassen,chairman & CEO,373.414,400,828.0940000000001,0,0,0,0,0,0,0
2004,SUNRISE SENIOR LIVING INC,1461.924,9.682,4.669,942.452,062967,SRZ,Paul J. Klaassen,chairman & CEO,463.742,0,698.287,0,0,1,0,0,0,0
2005,SUNRISE SENIOR LIVING INC,1737.979,12.604,6.003,1442.282,062967,SRZ,Paul J. Klaassen,chairman & CEO,473.89,454.925,2336.091,1181.952,0,1,0,0,0,0
2000,SIMPSON MANUFACTURING INC,369.088,15.745,13.723,614.907,030260,SSD,Thomas J. Fitzmyers,president & CEO,273.23,1404.86,1703.59,0,0,1,0,0,0,0
2001,SIMPSON MANUFACTURING INC,415.863,14.063,12.293,695.966,030260,SSD,Thomas J. Fitzmyers,president & CEO,281.424,1102.348,1518.421,0,0,1,0,0,0,1
2002,SIMPSON MANUFACTURING INC,465.474,14.873,13.101,806.609,030260,SSD,Thomas J. Fitzmyers,president & CEO,281.424,1405.522,1870.592,0,103.449,1,0,0,0,0
2003,SIMPSON MANUFACTURING INC,548.182,15.129,13.159,1256.395,030260,SSD,Thomas J. Fitzmyers,president & CEO,289.868,1916.312,2425.413,0,154.516,1,0,0,0,0
2004,SIMPSON MANUFACTURING INC,698.053,17.607,14.952,1664.032,030260,SSD,Thomas J. Fitzmyers,president & CEO,298.564,2441.56,2900.931,0,101.538,1,0,0,0,0
2005,SIMPSON MANUFACTURING INC,846.256,17.629,14.915,1750.761,030260,SSD,Thomas J. Fitzmyers,president & CEO,307.521,2392.454,2878.918,0,125.061,1,0,0,0,0
2000,EW SCRIPPS  -CL A,1719.359,12.792,6.353,4942.855,014535,SSP,William R. Burleigh,chairman & CEO,600,464.918,2393.331,0,1313.439,0,0,0,0,0
2001,EW SCRIPPS  -CL A,1391.956,10.205,5.218,5222.184,014535,SSP,Kenneth W. Lowe,president & CEO,800,0,6759.336,3855,2076.334,0,0,0,0,0
2005,EW SCRIPPS  -CL A,2513.89,9.733000000000001,5.52,7855.64,014535,SSP,Kenneth W. Lowe,president & CEO,1050,1105.398,5342.511,1762.599,1387.886,1,0,0,0,0
2005,ISTAR INC,801.52,9.704000000000001,2.783,4032.193,015142,STAR,Jay S. Sugarman,chairman & CEO,1000,2500,5092.347,1583.364,0,1,0,0,1,0
2003,STEWART INFORMATION SERVICES,2236.676,19.916,11.993,726.332,010086,STC,"Stewart Morris, Jr.",president & co-CEO,150,809.45,1261.233,0,269.732,0,0,0,0,0
2004,STEWART INFORMATION SERVICES,2176.083,11.834,6.915,753.948,010086,STC,"Stewart Morris, Jr.",president & co-CEO,150,650.069,1323.644,0,502.508,1,0,0,0,0
2005,STEWART INFORMATION SERVICES,2423.635,11.583,6.521,883.02,010086,STC,"Stewart Morris, Jr.",president & co-CEO,165,676.172,1240.532,0,387.048,0,0,0,0,0
2000,STERIS PLC,800.087,.31,.156,967.274,025313,STE,Les C. Vinney,president & CEO,522.0650000000001,258.675,2082.858,0,1296.897,1,0,0,0,0
2001,STERIS PLC,866.697,9.484,5.49,1448.143,025313,STE,Les C. Vinney,president & CEO,602.126,530.26,1927.014,0,789.176,1,0,0,0,0
2002,STERIS PLC,972.087,13.948,8.875999999999999,1818.722,025313,STE,Les C. Vinney,president & CEO,634.992,800.1,2474.923,0,1034.089,1,0,0,0,0
2003,STERIS PLC,1087.012,13.845,8.808999999999999,1801.356,025313,STE,Les C. Vinney,president & CEO,660.418,506.73,2325.565,0,1152.12,1,0,0,0,0
2004,STERIS PLC,1119.745,11.378,7.251,1749.674,025313,STE,Les C. Vinney,president & CEO,689.9640000000001,450,2217.96,0,1072.42,1,0,0,0,0
2005,STERIS PLC,1160.285,8.613,5.294,1669.799,025313,STE,Les C. Vinney,president & CEO,709.617,140,1790.939,0,934.884,1,0,0,0,0
2000,STEWART ENTERPRISES  -CL A,734.801,6.215,2.858,226.712,024538,STEI,William E. Rowe,president & CEO,500,160,3008.759,0,2301.945,1,0,0,0,0
2001,STEWART ENTERPRISES  -CL A,666.933,-20.369,-4.755,652.086,024538,STEI,William E. Rowe,president & CEO,650,330,1020.438,0,0,1,1,0,0,0
2000,SUNTRUST BANKS INC,8619.044,15.707,1.25,18661.419,010187,STI,L. Phillip Humann,"chairman, president & CEO",808.75,0,3994.28,0,2855.024,1,0,0,0,0
2001,SUNTRUST BANKS INC,8435.397000000001,16.379,1.307,18108.951,010187,STI,L. Phillip Humann,"chairman, president & CEO",815,851.5940000000001,5622.889,0,3371.62,1,0,0,0,0
2002,SUNTRUST BANKS INC,7526.872,15.187,1.135,16145.244,010187,STI,L. Phillip Humann,"chairman, president & CEO",950,0,1293.983,0,0,1,0,0,0,0
2003,SUNTRUST BANKS INC,7071.843,13.691,1.062,20129.395,010187,STI,L. Phillip Humann,"chairman, president & CEO",950,950,4440.691,359.876,2078.082,1,0,0,0,0
2004,SUNTRUST BANKS INC,7822.828,9.839,.99,27392.783,010187,STI,L. Phillip Humann,chairman & CEO,979.167,1356.146,5101.792,0,2646.302,1,0,0,0,0
2005,SUNTRUST BANKS INC,10862.971,11.768,1.106,26295.61,010187,STI,L. Phillip Humann,chairman & CEO,997.5,1301.488,3516.557,0,1113.91,1,0,0,0,0
2000,ST JUDE MEDICAL INC,1178.806,13.721,8.423,5222.31,009372,STJ,Terry L. Shepherd,CEO,500,600,1147.957,0,0,1,0,0,0,0
2001,ST JUDE MEDICAL INC,1347.356,14.58,10.597,6759.821,009372,STJ,Terry L. Shepherd,CEO,549.038,658.846,1255.631,0,0,1,0,0,0,0
2002,ST JUDE MEDICAL INC,1589.929,17.523,14.158,7052.683,009372,STJ,Terry L. Shepherd,chairman & CEO,656.731,812.704,6011.873,0,4465.016,1,0,0,0,0
2003,ST JUDE MEDICAL INC,1932.514,21.156,13.278,10584.593,009372,STJ,Terry L. Shepherd,chairman & CEO,722.885,715.6559999999999,5153.614,0,3624.951,1,0,0,0,0
2004,ST JUDE MEDICAL INC,2294.173,17.564,12.689,14991.652,009372,STJ,Daniel J. Starks,"chairman, president & CEO",758.462,868.438,8799.962,0,7110.187,1,0,0,0,0
2005,ST JUDE MEDICAL INC,2915.28,13.648,8.122,18399.906,009372,STJ,Daniel J. Starks,"chairman, president & CEO",885,1148.288,5476.365,0,3378.365,1,0,0,0,0
2000,STEEL DYNAMICS INC,692.623,12.846,5.041,528.319,064030,STLD,Keith E. Busse,president & CEO,375,752.2190000000001,1421.508,201.153,68.608,0,0,0,0,0
2001,STEEL DYNAMICS INC,606.984,.751,.266,531.0650000000001,064030,STLD,Keith E. Busse,president & CEO,400,0,496.362,20.894,67.447,0,0,0,0,0
2002,STEEL DYNAMICS INC,864.4930000000001,15.592,6.376,572.111,064030,STLD,Keith E. Busse,president & CEO,408,816,1756.504,426.388,65.78100000000001,0,0,0,0,0
2003,STEEL DYNAMICS INC,987.248,8.029,3.255,1106.461,064030,STLD,Keith E. Busse,president & CEO,560,1037.162,1775.9,94.488,62.138,1,0,0,0,0
2004,STEEL DYNAMICS INC,2144.913,34.861,17.035,1889.492,064030,STLD,Keith E. Busse,president & CEO,600,1500,3079.777,850.498,61.066,1,0,0,0,0
2005,STEEL DYNAMICS INC,2184.866,25.207,12.618,1530.588,064030,STLD,Keith E. Busse,president & CEO,650,1625,3082.267,695.627,57.396,1,0,0,0,0
2000,QUESTAR CORP,1266.153,15.691,6.047,2420.723,008873,STR,R. D. Cash,"chairman, president & CEO",500,263.218,1814.471,263.182,760.577,1,0,0,0,0
2001,QUESTAR CORP,1439.35,14.636,4.889,2040.147,008873,STR,R. D. Cash,chairman & CEO,583.333,452.317,2605.796,147.683,1379.515,1,0,0,0,1
2002,QUESTAR CORP,1200.667,15.007,5.57,2278.792,008873,STR,Keith O. Rattie,president & CEO,442.917,209.2,1566.713,0,853.456,1,0,0,0,0
2003,QUESTAR CORP,1463.188,14.208,5.415,2918.997,008873,STR,Keith O. Rattie,president & CEO,501.667,535.65,3098.87,813.3,1161.316,1,0,0,1,0
2004,QUESTAR CORP,1901.431,15.929,6.288,4295.316,008873,STR,Keith O. Rattie,president & CEO,533.75,661.2,2114.294,418.8,0,1,0,0,1,1
2005,QUESTAR CORP,2724.888,21.014,7.475,6455.696,008873,STR,Keith O. Rattie,"chairman, president & CEO",607.292,868.359,4315.358,510,1809.984,1,0,0,0,1
2000,STATE STREET CORP,5921,18.24,.859,20026.503,010035,STT,David A. Spina,chairman & CEO,821.276,1168.2,17008.472,0,6609.329,1,0,0,0,0
2001,STATE STREET CORP,5687,16.333,.898,17000.374,010035,STT,David A. Spina,chairman & CEO,983.369,1687.5,11986.654,0,9286.284,1,0,0,0,0
2002,STATE STREET CORP,4900,21.203,1.183,12650.391,010035,STT,David A. Spina,chairman & CEO,1000.037,1800,13360.748,0,6866.39,1,0,0,0,0
2003,STATE STREET CORP,5118,12.563,.825,17405.865,010035,STT,David A. Spina,chairman & CEO,1053.879,1200,8273.755999999999,0,5987.79,1,0,0,0,0
2004,STATE STREET CORP,5861,12.957,.849,16377.148,010035,STT,Ronald E. Logue,chairman & CEO,919.746,2800,5991.71,0,0,1,0,0,0,0
2005,STATE STREET CORP,7480,14.842,.965,18179.053,010035,STT,Ronald E. Logue,chairman & CEO,1000,3333.333,12483.303,1666.667,4254.808,1,0,0,0,0
2001,STRATEX NETWORKS INC,228.844,-100.846,-78.869,447.717,013329,STXN,Charles D. Kissner,chairman & CEO,435,0,1936.364,0,1481.142,1,0,0,0,0
2002,STRATEX NETWORKS INC,197.704,-45.705,-27.9,171.346,013329,STXN,Charles D. Kissner,chairman & CEO,410,0,1204.19,0,774.927,1,0,0,1,0
2001,CONSTELLATION BRANDS,2820.503,14.437,4.495,2373.247,002710,STZ,Richard Sands,"chairman, president & CEO",630.3,819.39,2987.805,0,1397.418,1,0,0,1,1
2002,CONSTELLATION BRANDS,2731.612,17.303,6.361,2227.223,002710,STZ,Richard Sands,chairman & CEO,850,1108.613,2132.928,0,0,0,0,0,0,0
2003,CONSTELLATION BRANDS,3552.429,9.029,3.862,3356.174,002710,STZ,Richard Sands,chairman & CEO,875.5,868.715,2859.965,0,962.5069999999999,0,0,0,0,0
2004,CONSTELLATION BRANDS,4087.638,9.592000000000001,3.417,5809.859,002710,STZ,Richard Sands,chairman & CEO,950,1154.25,4195.1,0,1891.706,0,0,0,0,0
2005,CONSTELLATION BRANDS,4603.448,10.603,4.263,5826.642,002710,STZ,Richard Sands,chairman & CEO,1000,1228.817,4131.938,0,1658.586,0,0,0,0,0
2000,SOUTHERN UNION CO,831.704,1.34,.487,782.6079999999999,009867,SUG,George L. Lindemann,chmn. & CEO,263.772,0,1905.122,0,1519.916,0,0,0,0,0
2001,SOUTHERN UNION CO,1932.813,7.852,1.957,1040.033,009867,SUG,George L. Lindemann,chairman & CEO,310.619,0,516.526,0,0,0,0,0,0,0
2002,SOUTHERN UNION CO,1290.55,2.863,.733,934.949,009867,SUG,George L. Lindemann,chairman & CEO,316.389,25.2,669.027,0,0,1,0,0,0,0
2003,SOUTHERN UNION CO,1188.507,4.744,.951,1178.109,009867,SUG,George L. Lindemann,chairman & CEO,310.419,149.168,3575.289,0,0,0,0,0,0,0
2004,SOUTHERN UNION CO,1799.974,9.82,2.216,1540.674,009867,SUG,George L. Lindemann,chairman & CEO,1373.317,1520,4095.673,0,0,0,0,0,0,0
2005,SOUTHERN UNION CO,2019.43,.204,.057,2632.902,009867,SUG,George L. Lindemann,"chairman, president  & CEO",989.135,0,1110.212,0,0,1,0,0,0,0
2003,SUPERIOR INDUSTRIES INTL,840.349,12.448,10.483,1164.204,010195,SUP,Louis L. Borick,chairman & CEO,1000.001,1892,3037.154,0,0,1,0,0,0,0
2004,SUPERIOR INDUSTRIES INTL,901.755,7.402,5.998,773.1950000000001,010195,SUP,Louis L. Borick,chairman & CEO,1000,750,1947.249,0,0,1,0,0,0,0
2005,SUPERIOR INDUSTRIES INTL,844.884,-1.221,-.981,592.3390000000001,010195,SUP,Stephen J. Borick,president & CEO,746.296,0,2013.022,0,1238.076,1,1,1,0,0
2002,SUPERTEX INC,54.915,3.086,2.627,174.048,010200,SUPX,"Henry C. Pao, Ph.D.",president & CEO,239.255,0,240.505,0,0,1,0,0,0,1
2003,SUPERTEX INC,51.394,2.209,1.915,214.138,010200,SUPX,"Henry C. Pao, Ph.D.",president & CEO,239.255,0,240.535,0,0,0,0,0,0,0
2004,SUPERTEX INC,56.558,6.031,5.111,239.092,010200,SUPX,"Henry C. Pao, Ph.D.",president & CEO,290.098,18,401.175,0,91.797,1,1,1,1,1
2005,SUPERTEX INC,80.098,11.9,10.169,510.466,010200,SUPX,"Henry C. Pao, Ph.D.",president & CEO,270.359,75,346.639,0,0,1,1,1,0,0
2000,SUSQUEHANNA BANCSHARES INC,425.626,12.121,1.147,646.981,017233,SUSQ,Robert S. Bolinger,CEO,430.191,0,702.835,0,150.044,1,0,0,0,0
2001,SUSQUEHANNA BANCSHARES INC,425.461,11.289,1.103,819.885,017233,SUSQ,William John Reuter,president & CEO,345.398,79.8,528.245,0,51.616,1,0,0,0,0
2002,SUSQUEHANNA BANCSHARES INC,410.563,11.561,1.113,825.679,017233,SUSQ,William John Reuter,"chairman, president & CEO",403.092,88.203,579.999,0,59.91,1,0,0,0,0
2003,SUSQUEHANNA BANCSHARES INC,387.77,11.395,1.048,996.423,017233,SUSQ,William John Reuter,"chairman, president & CEO",449.198,0,571.42,0,78.586,1,0,0,0,0
2004,SUSQUEHANNA BANCSHARES INC,436.349,9.336,.9389999999999999,1160.4,017233,SUSQ,William John Reuter,"chairman, president & CEO",548.43,0,735.84,0,31.235,1,0,0,0,0
2005,SUSQUEHANNA BANCSHARES INC,512.098,10.194,1.066,1108.556,017233,SUSQ,William John Reuter,"chairman, president & CEO",590.952,329.65,1458.613,55.398,33.396,1,0,0,0,0
2003,SERVICE PROPERTIES TRUST,552.801,14.995,8.090999999999999,2583.591,061188,SVC,John G. Murray,"president, chief operating officer & secretary",0,0,60.46,60.46,0,1,0,0,0,0
2004,SERVICE PROPERTIES TRUST,645.3680000000001,7.327,4.366,3091.338,061188,SVC,John G. Murray,president & chief operating officer,0,0,102.336,102.336,0,1,1,1,1,1
2005,SERVICE PROPERTIES TRUST,834.412,6.898,3.925,2884.032,061188,SVC,John G. Murray,president & chief operating officer,0,0,105.744,105.744,0,1,0,0,0,0
2000,SUPERVALU INC,23194.279,4.087,1.14,1857.235,010190,SVU,Michael W. Wright,chairman & CEO,990,712.33,2983.04,1118.161,0,1,0,0,0,0
2001,SUPERVALU INC,20908.522,10.443,3.422,3436.896,010190,SVU,Jeffrey Noddle,president & CEO,674.904,1063.683,4440.609,658.987,2037.466,1,0,0,0,0
2002,SUPERVALU INC,19160.368,12.793,4.359,1860.937,010190,SVU,Jeffrey Noddle,"chairman, president & CEO",812.5,0,2604.784,0,1787.706,1,0,0,0,1
2003,SUPERVALU INC,20209.679,12.678,4.553,3803.492,010190,SVU,Jeffrey Noddle,"chairman, president & CEO",866.346,1046.893,3929.732,0,2014.779,1,0,0,0,1
2004,SUPERVALU INC,19528.915,15.368,6.145,4292.286,010190,SVU,Jeffrey Noddle,"chairman, president & CEO",900,1800,5749.991,1199.962,1845.408,1,0,0,0,0
2005,SUPERVALU INC,19864.215,7.871,3.414,4310.24,010190,SVU,Jeffrey Noddle,chairman & CEO,1000,823,9546.701999999999,4095.452,3622.15,1,0,0,0,0
2000,STILLWATER MINING CO,225.232,16.949,9.999000000000001,1516.077,031203,SWC,William E. Nettles,chairman & CEO,360,145,2063.465,0,1547.281,1,0,0,1,0
2001,STILLWATER MINING CO,277.381,13.85,7.579,716.875,031203,SWC,Francis R. McAllister,chairman & CEO,464.065,0,2482.809,11.823,1996.094,1,0,0,0,0
2002,STILLWATER MINING CO,275.599,5.666,3.466,231.842,031203,SWC,Francis R. McAllister,chairman & CEO,500,0,2592.095,26.042,2051.167,1,0,0,0,0
2000,STANLEY BLACK & DECKER INC,2748.9,26.395,10.314,2690.015,010016,SWK,John M. Trani,chairman & CEO,1000,1800,16028.367,0,13088.698,1,1,1,1,0
2001,STANLEY BLACK & DECKER INC,2625.1,19.02,7.701,3974.889,010016,SWK,John M. Trani,chairman & CEO,1100,2300,7479.413,0,3909.032,1,0,0,1,1
2002,STANLEY BLACK & DECKER INC,2593,18.805,7.65,3052.238,010016,SWK,John M. Trani,chairman & CEO,1200,1725,6848.233,0,2823.994,1,0,0,0,0
2003,STANLEY BLACK & DECKER INC,2678.1,11.263,3.99,3069.515,010016,SWK,John M. Trani,chairman & CEO,1200,2000,3632.325,0,0,1,0,0,0,0
2004,STANLEY BLACK & DECKER INC,3043.4,19.668,8.426,4029.917,010016,SWK,John F. Lundgren,chairman & CEO,625,1500,9981.323,2931,4696.155,1,1,1,1,0
2005,STANLEY BLACK & DECKER INC,3285.3,18.804,7.664,4016.672,010016,SWK,John F. Lundgren,chairman & CEO,775,1038.457,4071.151,900.75,919.361,1,0,0,0,0
2003,SKYWORKS SOLUTIONS INC,617.789,-8.063000000000001,-4.976,1352.224,001327,SWKS,David J. Aldrich,president & CEO,480,0,489.548,0,0,0,0,0,0,0
2004,SKYWORKS SOLUTIONS INC,784.023,2.982,1.918,1474.851,001327,SWKS,David J. Aldrich,president & CEO,527.539,1060,5151.586,0,3551.439,0,0,0,0,0
2005,SKYWORKS SOLUTIONS INC,792.371,3.231,2.156,1111.94,001327,SWKS,David J. Aldrich,president & CEO,549.8,0,2638.243,391.94,1685.699,0,0,0,0,0
2000,SCHWEITZER-MAUDUIT INTL INC,496.8,15.453,6.294,286.58,061519,SWM,Wayne H. Deitrich,chairman & CEO,480.846,0,746.711,201.563,0,1,0,0,0,0
2001,SCHWEITZER-MAUDUIT INTL INC,499.5,13.649,4.921,352.331,061519,SWM,Wayne H. Deitrich,chairman & CEO,490,470.915,1424.235,0,383.755,1,0,0,0,0
2002,SCHWEITZER-MAUDUIT INTL INC,501.4,16.506,6.637,366.03,061519,SWM,Wayne H. Deitrich,chairman & CEO,510.577,752.5599999999999,1906.785,0,638.148,1,0,0,0,0
2003,SCHWEITZER-MAUDUIT INTL INC,566.9,13.789,5.425,439.225,061519,SWM,Wayne H. Deitrich,chairman & CEO,503.846,748.6130000000001,2000.164,98.48999999999999,643.215,1,0,0,0,0
2004,SCHWEITZER-MAUDUIT INTL INC,657.5,12.44,5.076,503.648,061519,SWM,Wayne H. Deitrich,chairman & CEO,501.923,555.638,1703.605,124.583,515.311,1,0,0,0,0
2005,SCHWEITZER-MAUDUIT INTL INC,669.8,6.623,2.808,377.821,061519,SWM,Wayne H. Deitrich,chairman & CEO,513.462,0,1040.708,0,520.946,1,0,0,0,0
2000,SOUTHWESTERN ENERGY CO,363.883,-32.413,-6.493,259.717,009904,SWN,Harold M. Korell,president & CEO,418,265,1505.6434,109.703,604.721,1,0,0,0,0
2001,SOUTHWESTERN ENERGY CO,344.927,19.294,4.753,261.997,009904,SWN,Harold M. Korell,president & CEO,433,536,2184.508,638.168,141.354,1,0,0,1,1
2002,SOUTHWESTERN ENERGY CO,261.502,8.063000000000001,1.933,294.54,009904,SWN,Harold M. Korell,"chairman, president & CEO",433,520,2231.748,438.918,523.2190000000001,1,0,0,1,1
2003,SOUTHWESTERN ENERGY CO,324.41,14.566,5.586,851.0309999999999,009904,SWN,Harold M. Korell,"chairman, president & CEO",454,570,2491.523,486.009,678.046,1,1,1,0,1
2004,SOUTHWESTERN ENERGY CO,477.137,23.136,9.037000000000001,1837.31,009904,SWN,Harold M. Korell,"chairman, president & CEO",454,900,3069.169,564.732,801.79,1,0,0,0,0
2005,SOUTHWESTERN ENERGY CO,676.329,13.308,7.908,6004.244,009904,SWN,Harold M. Korell,"chairman, president & CEO",460,980,3303.067,609.008,879.795,1,0,0,0,0
2001,SWS GROUP INC,470.702,7.418,.587,324.39,024547,SWS,David Glatstein,president & CEO,600,0,823.629,0,208.329,1,0,0,1,1
